ts,iso,energy_mj,power_mw,util_gpu,mem_used_mib,sm_clock_mhz,temp_c
1784725735.4920,21:08:55,717666176476,116298,100,24039,315,41
1784725735.6920,21:08:55,717666199159,116298,100,24039,315,41
1784725735.8920,21:08:55,717666222841,116298,100,24039,315,41
1784725736.0920,21:08:56,717666246455,119717,100,24039,375,41
1784725736.2920,21:08:56,717666269647,119717,100,24039,375,41
1784725736.4920,21:08:56,717666290815,121569,100,24039,255,41
1784725736.6920,21:08:56,717666310450,121569,100,24039,255,41
1784725736.8920,21:08:56,717666330506,121569,100,24039,255,41
1784725737.0920,21:08:57,717666352074,115260,100,24039,315,41
1784725737.2920,21:08:57,717666373615,115260,100,24039,315,41
1784725737.4920,21:08:57,717666395145,111490,100,24039,315,41
1784725737.6920,21:08:57,717666416657,111490,100,24039,315,41
1784725737.8920,21:08:57,717666438096,111490,100,24039,315,41
1784725738.0920,21:08:58,717666461277,116104,100,24039,375,41
1784725738.2920,21:08:58,717666484647,116104,100,24039,375,41
1784725738.4920,21:08:58,717666508085,120699,100,24039,375,41
1784725738.6920,21:08:58,717666531609,120699,100,24039,375,41
1784725738.8920,21:08:58,717666551079,120699,100,24039,375,41
1784725739.0920,21:08:59,717666571044,118812,100,24039,285,41
1784725739.2920,21:08:59,717666595887,118812,100,24039,285,41
1784725739.4920,21:08:59,717666621889,122292,100,24039,435,41
1784725739.6920,21:08:59,717666642057,122292,100,24039,435,41
1784725739.8920,21:08:59,717666666739,122292,100,24039,435,41
1784725740.0920,21:09:00,717666696708,127924,100,24039,630,42
1784725740.2920,21:09:00,717666727149,127924,100,24039,630,42
1784725740.4920,21:09:00,717666756428,144614,100,24039,585,42
1784725740.6920,21:09:00,717666783951,144614,100,24039,585,42
1784725740.8920,21:09:00,717666809157,144614,100,24039,585,42
1784725741.0920,21:09:01,717666833202,151505,100,24039,390,41
1784725741.2920,21:09:01,717666855124,151505,100,24039,390,41
1784725741.4920,21:09:01,717666873971,129076,100,24039,210,40
1784725741.6920,21:09:01,717666891905,129076,100,24039,210,40
1784725741.8920,21:09:01,717666909806,129076,100,24039,210,40
1784725742.0921,21:09:02,717666927720,107132,100,24039,210,40
1784725742.2920,21:09:02,717666945607,107132,100,24039,210,40
1784725742.4920,21:09:02,717666964211,97393,100,24039,240,40
1784725742.6920,21:09:02,717666999104,97393,100,24039,240,40
1784725742.8920,21:09:02,717667050418,97393,100,24039,240,40
1784725743.0920,21:09:03,717667103229,166074,100,24039,2610,47
1784725743.2920,21:09:03,717667152046,166074,100,24039,2610,47
1784725743.4920,21:09:03,717667198908,242619,100,24039,2385,47
1784725743.6920,21:09:03,717667243119,242619,100,24039,2385,47
1784725743.8920,21:09:03,717667284808,242619,100,24039,2385,47
1784725744.0920,21:09:04,717667322006,251228,100,24039,1095,45
1784725744.2920,21:09:04,717667355258,251228,100,24039,1095,45
1784725744.4920,21:09:04,717667381722,202520,100,24039,360,43
1784725744.6920,21:09:04,717667402264,202520,100,24039,360,43
1784725744.8920,21:09:04,717667420212,202520,100,24039,360,43
1784725745.0920,21:09:05,717667438074,142302,100,24039,210,41
1784725745.2920,21:09:05,717667455763,142302,100,24039,210,41
1784725745.4920,21:09:05,717667473450,102485,100,24039,210,40
1784725745.6920,21:09:05,717667491311,102485,100,24039,210,40
1784725745.8920,21:09:05,717667509150,102485,100,24039,210,40
1784725746.0920,21:09:06,717667526985,96684,100,24039,210,40
1784725746.2920,21:09:06,717667544789,96684,100,24039,210,40
1784725746.4920,21:09:06,717667562574,96823,100,24039,210,40
1784725746.6920,21:09:06,717667580385,96823,100,24039,210,40
1784725746.8920,21:09:06,717667598203,96823,100,24039,210,40
1784725747.0920,21:09:07,717667616015,96863,100,24039,210,40
1784725747.2920,21:09:07,717667633745,96863,100,24039,210,40
1784725747.4920,21:09:07,717667651527,96884,100,24039,240,40
1784725747.6920,21:09:07,717667670789,96884,100,24039,240,40
1784725747.8920,21:09:07,717667690890,96884,100,24039,240,40
1784725748.0920,21:09:08,717667707268,99984,100,24039,255,41
1784725748.2920,21:09:08,717667729017,99984,100,24039,255,41
1784725748.4920,21:09:08,717667754028,110916,100,24039,450,41
1784725748.6920,21:09:08,717667779264,110916,100,24039,450,41
1784725748.8920,21:09:08,717667804577,110916,100,24039,450,41
1784725749.0920,21:09:09,717667829870,125703,100,24039,450,41
1784725749.2920,21:09:09,717667854802,125703,100,24039,450,41
1784725749.4921,21:09:09,717667877428,134929,100,24039,345,41
1784725749.6920,21:09:09,717667897554,134929,100,24039,345,41
1784725749.8920,21:09:09,717667917087,134929,100,24039,345,41
1784725750.0920,21:09:10,717667936458,121187,100,24039,270,40
