ts,iso,energy_mj,power_mw,util_gpu,mem_used_mib,sm_clock_mhz,temp_c
1784729287.6086,22:08:07,717991762985,79756,100,24039,315,42
1784729287.8086,22:08:07,717991827973,79756,100,24039,315,42
1784729288.0086,22:08:08,717991890559,181115,100,24039,2430,52
1784729288.2086,22:08:08,717991950391,181115,100,24039,2430,52
1784729288.4086,22:08:08,717992019207,181115,100,24039,2430,52
1784729288.6086,22:08:08,717992079279,292786,100,24039,2655,54
1784729288.8086,22:08:08,717992124418,292786,100,24039,2655,54
1784729289.0086,22:08:09,717992171152,305581,100,24039,1605,48
1784729289.2086,22:08:09,717992211271,305581,100,24039,1605,48
1784729289.4086,22:08:09,717992249169,305581,100,24039,1605,48
1784729289.6086,22:08:09,717992290171,251871,100,24039,1065,47
1784729289.8086,22:08:09,717992321685,251871,100,24039,1065,47
1784729290.0086,22:08:10,717992351955,204222,100,24039,705,45
1784729290.2086,22:08:10,717992378684,204222,100,24039,705,45
1784729290.4086,22:08:10,717992396859,204222,100,24039,705,45
1784729290.6086,22:08:10,717992415341,159288,100,24039,210,43
1784729290.8086,22:08:10,717992434099,159288,100,24039,210,43
1784729291.0086,22:08:11,717992451492,116070,100,24039,210,42
1784729291.2086,22:08:11,717992465736,116070,100,24039,210,42
1784729291.4086,22:08:11,717992480028,116070,100,24039,210,42
1784729291.6086,22:08:11,717992495716,87975,100,24039,210,41
1784729291.8086,22:08:11,717992514556,87975,100,24039,210,41
1784729292.0086,22:08:12,717992533326,86354,100,24039,210,41
1784729292.2086,22:08:12,717992552167,86354,100,24039,210,41
1784729292.4086,22:08:12,717992570882,86354,100,24039,210,41
1784729292.6086,22:08:12,717992589580,94330,100,24039,210,41
1784729292.8086,22:08:12,717992608268,94330,100,24039,210,41
1784729293.0086,22:08:13,717992627036,99247,100,24039,210,41
1784729293.2086,22:08:13,717992645852,99247,100,24039,210,41
1784729293.4086,22:08:13,717992662062,99247,100,24039,210,41
1784729293.6086,22:08:13,717992676208,96657,100,24039,210,41
1784729293.8086,22:08:13,717992690950,96657,100,24039,210,41
1784729294.0086,22:08:14,717992746526,103130,100,24039,2475,43
1784729294.2086,22:08:14,717992821483,103130,100,24039,2475,43
1784729294.4086,22:08:14,717992888863,103130,100,24039,2475,43
1784729294.6086,22:08:14,717992955698,221693,100,24039,2535,53
1784729294.8086,22:08:14,717993023985,221693,100,24039,2535,53
1784729295.0086,22:08:15,717993087302,350707,100,24039,2595,53
1784729295.2086,22:08:15,717993144825,350707,100,24039,2595,53
1784729295.4086,22:08:15,717993192513,350707,100,24039,2595,53
1784729295.6086,22:08:15,717993245396,327859,100,24039,2100,49
1784729295.8086,22:08:15,717993301140,327859,100,24039,2100,49
1784729296.0086,22:08:16,717993340185,286137,100,24039,1155,50
1784729296.2086,22:08:16,717993379960,286137,100,24039,1155,50
1784729296.4086,22:08:16,717993417101,286137,100,24039,1155,50
1784729296.6086,22:08:16,717993450708,239727,100,24039,945,47
1784729296.8086,22:08:16,717993483223,239727,100,24039,945,47
1784729297.0086,22:08:17,717993514440,192202,100,24039,600,45
1784729297.2086,22:08:17,717993540828,192202,100,24039,600,45
1784729297.4086,22:08:17,717993559631,192202,100,24039,600,45
1784729297.6086,22:08:17,717993580299,153593,100,24039,300,43
1784729297.8086,22:08:17,717993598816,153593,100,24039,300,43
1784729298.0086,22:08:18,717993617235,121435,100,24039,210,42
1784729298.2086,22:08:18,717993635728,121435,100,24039,210,42
1784729298.4086,22:08:18,717993654037,121435,100,24039,210,42
1784729298.6086,22:08:18,717993668969,99953,100,24039,210,41
1784729298.8086,22:08:18,717993685995,99953,100,24039,210,41
1784729299.0086,22:08:19,717993700797,91639,100,24039,210,41
1784729299.2086,22:08:19,717993716270,91639,100,24039,210,41
1784729299.4086,22:08:19,717993733835,91639,100,24039,210,41
1784729299.6086,22:08:19,717993751383,86308,100,24039,240,41
1784729299.8086,22:08:19,717993772726,86308,100,24039,240,41
1784729300.0086,22:08:20,717993793991,95137,100,24039,285,41
1784729300.2086,22:08:20,717993810817,95137,100,24039,285,41
1784729300.4086,22:08:20,717993830693,95137,100,24039,285,41
1784729300.6086,22:08:20,717993854326,103647,100,24039,420,42
1784729300.8086,22:08:20,717993880331,103647,100,24039,420,42
1784729301.0086,22:08:21,717993900390,114480,100,24039,495,42
1784729301.2086,22:08:21,717993925540,114480,100,24039,495,42
1784729301.4086,22:08:21,717993952271,114480,100,24039,495,42
1784729301.6086,22:08:21,717993978578,128294,100,24039,540,43
1784729301.8086,22:08:21,717994003004,128294,100,24039,540,43
1784729302.0086,22:08:22,717994026728,132207,100,24039,510,43
1784729302.2086,22:08:22,717994049549,132207,100,24039,510,43
1784729302.4086,22:08:22,717994071995,132207,100,24039,510,43
1784729302.6086,22:08:22,717994096601,129770,100,24039,570,43
1784729302.8086,22:08:22,717994123950,129770,100,24039,570,43
1784729303.0086,22:08:23,717994157233,135542,100,24039,690,44
1784729303.2086,22:08:23,717994189133,135542,100,24039,690,44
1784729303.4086,22:08:23,717994219658,135542,100,24039,690,44
1784729303.6086,22:08:23,717994250714,156637,100,24039,690,44
1784729303.8086,22:08:23,717994275042,156637,100,24039,690,44
1784729304.0086,22:08:24,717994295982,159982,100,24039,375,42
1784729304.2086,22:08:24,717994313782,159982,100,24039,375,42
1784729304.4086,22:08:24,717994332055,159982,100,24039,375,42
1784729304.6086,22:08:24,717994353536,124776,100,24039,435,42
1784729304.8086,22:08:24,717994373991,124776,100,24039,435,42
1784729305.0086,22:08:25,717994413995,110394,100,24039,2520,45
1784729305.2086,22:08:25,717994474345,110394,100,24039,2520,45
1784729305.4086,22:08:25,717994519982,110394,100,24039,2520,45
1784729305.6086,22:08:25,717994565557,192846,100,24039,1800,49
1784729305.8086,22:08:25,717994603090,192846,100,24039,1800,49
1784729306.0086,22:08:26,717994640974,242198,100,24039,975,46
1784729306.2086,22:08:26,717994678060,242198,100,24039,975,46
1784729306.4086,22:08:26,717994704433,242198,100,24039,975,46
1784729306.6086,22:08:26,717994727769,199209,100,24039,540,44
1784729306.8086,22:08:26,717994752450,199209,100,24039,540,44
1784729307.0086,22:08:27,717994770384,155912,100,24039,375,42
1784729307.2086,22:08:27,717994788454,155912,100,24039,375,42
1784729307.4086,22:08:27,717994808974,155912,100,24039,375,42
1784729307.6086,22:08:27,717994828508,114706,100,24039,420,42
1784729307.8086,22:08:27,717994851112,114706,100,24039,420,42
1784729308.0086,22:08:28,717994876136,107946,100,24039,540,43
1784729308.2086,22:08:28,717994938717,107946,100,24039,540,43
1784729308.4086,22:08:28,717995010440,107946,100,24039,540,43
1784729308.6086,22:08:28,717995061604,214537,100,24039,1980,55
1784729308.8086,22:08:28,717995101923,214537,100,24039,1980,55
1784729309.0086,22:08:29,717995142063,274517,100,24039,1005,46
1784729309.2086,22:08:29,717995178476,274517,100,24039,1005,46
1784729309.4086,22:08:29,717995208686,274517,100,24039,1005,46
1784729309.6086,22:08:29,717995234245,229941,100,24039,420,44
1784729309.8086,22:08:29,717995254841,229941,100,24039,420,44
1784729310.0086,22:08:30,717995273430,161611,100,24039,210,42
1784729310.2086,22:08:30,717995291295,161611,100,24039,210,42
1784729310.4086,22:08:30,717995309248,161611,100,24039,210,42
1784729310.6086,22:08:30,717995327133,115291,100,24039,210,41
1784729310.8086,22:08:30,717995344991,115291,100,24039,210,41
1784729311.0086,22:08:31,717995362735,98738,100,24039,210,41
1784729311.2086,22:08:31,717995380552,98738,100,24039,210,41
1784729311.4086,22:08:31,717995398288,98738,100,24039,210,41
1784729311.6086,22:08:31,717995416156,97800,100,24039,210,41
1784729311.8086,22:08:31,717995434009,97800,100,24039,210,41
1784729312.0086,22:08:32,717995451802,97849,100,24039,210,41
1784729312.2086,22:08:32,717995470183,97849,100,24039,210,41
1784729312.4086,22:08:32,717995490145,97849,100,24039,210,41
1784729312.6086,22:08:32,717995511681,100729,100,24039,285,41
1784729312.8086,22:08:32,717995534568,100729,100,24039,285,41
1784729313.0086,22:08:33,717995557783,111925,100,24039,375,42
1784729313.2086,22:08:33,717995581869,111925,100,24039,375,42
1784729313.4086,22:08:33,717995605919,111925,100,24039,375,42
1784729313.6086,22:08:33,717995629478,126205,100,24039,390,42
1784729313.8086,22:08:33,717995652337,126205,100,24039,390,42
1784729314.0086,22:08:34,717995675263,129438,100,24039,345,42
1784729314.2086,22:08:34,717995698029,129438,100,24039,345,42
1784729314.4086,22:08:34,717995720354,129438,100,24039,345,42
1784729314.6086,22:08:34,717995741306,126894,100,24039,285,41
1784729314.8086,22:08:34,717995762256,126894,100,24039,285,41
1784729315.0086,22:08:35,717995783159,120866,100,24039,285,41
1784729315.2086,22:08:35,717995803985,120866,100,24039,285,41
1784729315.4086,22:08:35,717995824727,120866,100,24039,285,41
1784729315.6086,22:08:35,717995845630,115859,100,24039,285,41
1784729315.8086,22:08:35,717995866407,115859,100,24039,285,41
1784729316.0086,22:08:36,717995887455,115237,100,24039,285,41
1784729316.2086,22:08:36,717995909708,115237,100,24039,285,41
1784729316.4086,22:08:36,717995932709,115237,100,24039,285,41
1784729316.6086,22:08:36,717995955829,119166,100,24039,360,41
1784729316.8086,22:08:36,717995978689,119166,100,24039,360,41
1784729317.0086,22:08:37,717996001660,124619,100,24039,360,41
1784729317.2086,22:08:37,717996024215,124619,100,24039,360,41
1784729317.4086,22:08:37,717996047089,124619,100,24039,360,41
1784729317.6086,22:08:37,717996068221,126687,100,24039,300,41
1784729317.8086,22:08:37,717996087239,126687,100,24039,300,41
1784729318.0086,22:08:38,717996106331,118928,100,24039,240,41
1784729318.2086,22:08:38,717996125520,118928,100,24039,240,41
1784729318.4086,22:08:38,717996146206,118928,100,24039,240,41
1784729318.6086,22:08:38,717996168880,111670,100,24039,285,41
1784729318.8086,22:08:38,717996191461,111670,100,24039,285,41
1784729319.0086,22:08:39,717996214037,112271,100,24039,285,41
1784729319.2086,22:08:39,717996236411,112271,100,24039,285,41
1784729319.4086,22:08:39,717996260136,112271,100,24039,285,41
1784729319.6086,22:08:39,717996284573,116881,100,24039,345,41
1784729319.8086,22:08:39,717996309082,116881,100,24039,345,41
1784729320.0086,22:08:40,717996333485,121153,100,24039,345,41
1784729320.2086,22:08:40,717996357875,121153,100,24039,345,41
1784729320.4086,22:08:40,717996382568,121153,100,24039,345,41
1784729320.6086,22:08:40,717996407199,125362,100,24039,345,41
1784729320.8086,22:08:40,717996431793,125362,100,24039,345,41
1784729321.0086,22:08:41,717996456384,125859,100,24039,360,41
1784729321.2086,22:08:41,717996479638,125859,100,24039,360,41
1784729321.4086,22:08:41,717996500314,125859,100,24039,360,41
1784729321.6086,22:08:41,717996519521,121154,100,24039,210,40
1784729321.8086,22:08:41,717996538911,121154,100,24039,210,40
1784729322.0086,22:08:42,717996558360,108876,100,24039,210,40
1784729322.2086,22:08:42,717996578678,108876,100,24039,210,40
1784729322.4086,22:08:42,717996600821,108876,100,24039,210,40
1784729322.6086,22:08:42,717996624450,102755,100,24039,300,40
1784729322.8086,22:08:42,717996649599,102755,100,24039,300,40
1784729323.0086,22:08:43,717996675009,115045,100,24039,375,41
1784729323.2086,22:08:43,717996700474,115045,100,24039,375,41
1784729323.4086,22:08:43,717996725806,115045,100,24039,375,41
1784729323.6086,22:08:43,717996750916,126942,100,24039,375,41
1784729323.8086,22:08:43,717996775884,126942,100,24039,375,41
