ts,iso,energy_mj,power_mw,util_gpu,mem_used_mib,sm_clock_mhz,temp_c
1784647419.5090,23:23:39,1056123620843,313497,100,24039,2745,64
1784647419.7090,23:23:39,1056123678121,313497,100,24039,2745,64
1784647419.9090,23:23:39,1056123735473,313505,100,24039,2745,64
1784647420.1090,23:23:40,1056123792945,313505,100,24039,2745,64
1784647420.3090,23:23:40,1056123850342,313505,100,24039,2745,64
1784647420.5090,23:23:40,1056123907736,313585,100,24039,2745,64
1784647420.7090,23:23:40,1056123965129,313585,100,24039,2745,64
1784647420.9090,23:23:40,1056124022435,313819,100,24039,2745,64
1784647421.1090,23:23:41,1056124079727,313819,100,24039,2745,64
1784647421.3090,23:23:41,1056124137833,313819,100,24039,2745,64
1784647421.5090,23:23:41,1056124195115,314589,100,24039,2745,64
1784647421.7090,23:23:41,1056124252313,314589,100,24039,2745,64
1784647421.9090,23:23:41,1056124309548,314724,100,24039,2745,64
1784647422.1090,23:23:42,1056124366652,314724,100,24039,2745,64
1784647422.3090,23:23:42,1056124423862,314724,100,24039,2745,64
1784647422.5090,23:23:42,1056124481276,314582,100,24039,2745,64
1784647422.7090,23:23:42,1056124538494,314582,100,24039,2745,64
1784647422.9090,23:23:42,1056124595742,314267,100,24039,2745,64
1784647423.1090,23:23:43,1056124652855,314267,100,24039,2745,64
1784647423.3090,23:23:43,1056124709960,314267,100,24039,2745,64
1784647423.5090,23:23:43,1056124767090,314345,100,24039,2745,64
1784647423.7090,23:23:43,1056124824358,314345,100,24039,2745,64
1784647423.9090,23:23:43,1056124881526,314295,100,24039,2745,64
1784647424.1090,23:23:44,1056124938597,314295,100,24039,2745,64
1784647424.3090,23:23:44,1056124995614,314295,100,24039,2745,64
1784647424.5090,23:23:44,1056125052712,314533,100,24039,2745,64
1784647424.7090,23:23:44,1056125109737,314533,100,24039,2745,64
1784647424.9090,23:23:44,1056125166834,314545,100,24039,2745,64
1784647425.1090,23:23:45,1056125223836,314545,100,24039,2745,64
1784647425.3090,23:23:45,1056125281597,314545,100,24039,2745,64
1784647425.5090,23:23:45,1056125338850,315266,100,24039,2745,64
1784647425.7090,23:23:45,1056125396986,315266,100,24039,2745,64
1784647425.9090,23:23:45,1056125455409,317263,100,24039,2745,65
1784647426.1090,23:23:46,1056125512890,317263,100,24039,2745,65
1784647426.3090,23:23:46,1056125569867,317263,100,24039,2745,65
1784647426.5090,23:23:46,1056125626808,317830,100,24039,2745,64
1784647426.7090,23:23:46,1056125683674,317830,100,24039,2745,64
1784647426.9090,23:23:46,1056125740547,315957,100,24039,2745,64
1784647427.1090,23:23:47,1056125797355,315957,100,24039,2745,64
1784647427.3090,23:23:47,1056125854248,315957,100,24039,2745,64
1784647427.5090,23:23:47,1056125911158,314940,100,24039,2745,64
1784647427.7090,23:23:47,1056125967984,314940,100,24039,2745,64
1784647427.9090,23:23:47,1056126024750,315032,100,24039,2745,64
1784647428.1090,23:23:48,1056126082105,315032,100,24039,2745,64
1784647428.3090,23:23:48,1056126138781,315032,100,24039,2745,64
1784647428.5090,23:23:48,1056126195681,315373,100,24039,2745,64
1784647428.7090,23:23:48,1056126252776,315373,100,24039,2745,64
1784647428.9090,23:23:48,1056126309442,316169,100,24039,2745,64
1784647429.1090,23:23:49,1056126366404,316169,100,24039,2745,64
1784647429.3090,23:23:49,1056126423366,316169,100,24039,2745,64
1784647429.5090,23:23:49,1056126480083,316320,100,24039,2745,65
1784647429.7090,23:23:49,1056126541622,316320,100,24039,2745,65
1784647429.9090,23:23:49,1056126603471,315893,100,24039,2745,65
1784647430.1090,23:23:50,1056126665205,315893,100,24039,2745,65
1784647430.3090,23:23:50,1056126726807,315893,100,24039,2745,65
1784647430.5090,23:23:50,1056126789014,315732,100,24039,2745,64
1784647430.7090,23:23:50,1056126850814,315732,100,24039,2745,64
1784647430.9090,23:23:50,1056126912462,316416,100,24039,2745,65
1784647431.1090,23:23:51,1056126973997,316416,100,24039,2745,65
1784647431.3090,23:23:51,1056127035662,316416,100,24039,2745,65
1784647431.5090,23:23:51,1056127097301,316166,100,24039,2745,65
1784647431.7090,23:23:51,1056127158886,316166,100,24039,2745,65
1784647431.9090,23:23:51,1056127220405,315478,100,24039,2745,64
1784647432.1090,23:23:52,1056127282525,315478,100,24039,2745,64
1784647432.3090,23:23:52,1056127344388,315478,100,24039,2745,64
1784647432.5090,23:23:52,1056127406384,316022,100,24039,2745,65
1784647432.7090,23:23:52,1056127467754,316022,100,24039,2745,65
1784647432.9090,23:23:52,1056127529152,315954,100,24039,2745,65
1784647433.1090,23:23:53,1056127590551,315954,100,24039,2745,65
1784647433.3090,23:23:53,1056127652509,315954,100,24039,2745,65
1784647433.5090,23:23:53,1056127713939,315461,100,24039,2745,65
1784647433.7090,23:23:53,1056127775395,315461,100,24039,2745,65
1784647433.9090,23:23:53,1056127836727,315034,100,24039,2745,65
1784647434.1090,23:23:54,1056127898248,315034,100,24039,2745,65
1784647434.3090,23:23:54,1056127959763,315034,100,24039,2745,65
1784647434.5090,23:23:54,1056128021240,314858,100,24039,2745,65
1784647434.7090,23:23:54,1056128082698,314858,100,24039,2745,65
1784647434.9090,23:23:54,1056128144235,315087,100,24039,2745,65
1784647435.1090,23:23:55,1056128205965,315087,100,24039,2745,65
1784647435.3090,23:23:55,1056128267462,315087,100,24039,2745,65
1784647435.5090,23:23:55,1056128329035,315360,100,24039,2745,65
1784647435.7090,23:23:55,1056128391052,315360,100,24039,2745,65
1784647435.9090,23:23:55,1056128452577,315768,100,24039,2745,65
1784647436.1090,23:23:56,1056128514158,315768,100,24039,2745,65
1784647436.3090,23:23:56,1056128576202,315768,100,24039,2745,65
1784647436.5090,23:23:56,1056128637849,316052,100,24039,2745,65
1784647436.7090,23:23:56,1056128699395,316052,100,24039,2745,65
1784647436.9090,23:23:56,1056128760982,315840,100,24039,2745,65
1784647437.1090,23:23:57,1056128822671,315840,100,24039,2745,65
1784647437.3090,23:23:57,1056128884239,315840,100,24039,2745,65
1784647437.5090,23:23:57,1056128945852,315655,100,24039,2745,65
1784647437.7090,23:23:57,1056129007576,315655,100,24039,2745,65
1784647437.9090,23:23:57,1056129069630,316050,100,24039,2745,65
1784647438.1090,23:23:58,1056129131539,316050,100,24039,2745,65
